id,match_id,date,Team,Player,team_side,minute,X,Y,Shot_X_M,Shot_Y_M,Shot_Distance_M,Shot_Angle_Degrees,Body_Part,Situation,Result,is_goal,xG,high_xg_chance
689372,31188,2026-08-23 15:30:00,Newcastle,William Osula,home,30,0.7119999694824218,0.485,74.75999679565429,32.98,30.257200693369487,13.78677183598572,RightFoot,DirectFreekick,BlockedShot,0,0.0426560901105403,0
689373,31188,2026-08-23 15:30:00,Newcastle,William Osula,home,31,0.7559999847412109,0.515,79.37999839782714,35.02,25.64029801104777,16.235320771331754,LeftFoot,SetPiece,BlockedShot,0,0.0163018330931663,0
689375,31188,2026-08-23 15:30:00,Newcastle,Yoane Wissa,home,43,0.795,0.2710000038146972,83.47500000000001,18.428000259399408,26.56713761249534,12.819644111803866,RightFoot,OpenPlay,MissedShots,0,0.0247930884361267,0
689379,31188,2026-08-23 15:30:00,Newcastle,Lewis Miley,home,47,0.7980000305175782,0.6,83.79000320434571,40.8,22.273391391336553,17.82974502348207,RightFoot,OpenPlay,MissedShots,0,0.0498530454933643,0
689385,31188,2026-08-23 15:30:00,Newcastle,Joe Willock,home,56,0.8219999694824218,0.63,86.30999679565429,42.84,20.675149812720903,18.283972324364388,RightFoot,OpenPlay,Goal,1,0.0722352340817451,0
689388,31188,2026-08-23 15:30:00,Newcastle,Yoane Wissa,home,66,0.9490000152587892,0.5179999923706055,99.64500160217287,35.22399948120117,5.493103182237875,66.82711498232544,RightFoot,OpenPlay,MissedShots,0,0.6304523944854736,1
689389,31188,2026-08-23 15:30:00,Newcastle,Anthony Elanga,home,67,0.7719999694824219,0.2760000038146972,81.0599967956543,18.768000259399408,28.37494615892229,12.480399122863577,LeftFoot,OpenPlay,SavedShot,0,0.024337962269783,0
689391,31188,2026-08-23 15:30:00,Newcastle,Jacob Ramsey,home,69,0.85,0.5370000076293945,89.25,36.516000518798826,15.949694624368078,25.56586419291603,LeftFoot,OpenPlay,MissedShots,0,0.0904521122574806,0
689395,31188,2026-08-23 15:30:00,Newcastle,Yoane Wissa,home,85,0.8959999847412109,0.3820000076293945,94.07999839782714,25.976000518798827,13.551051718068768,25.152507108310747,RightFoot,OpenPlay,SavedShot,0,0.3008303940296173,1
689397,31188,2026-08-23 15:30:00,Newcastle,Harvey Barnes,home,89,0.8340000152587891,0.65,87.57000160217285,44.2,20.195168831882963,17.924192726908398,RightFoot,OpenPlay,BlockedShot,0,0.0602452978491783,0
689361,31188,2026-08-23 15:30:00,Liverpool,Florian Wirtz,away,1,0.855,0.4209999847412109,89.77499999999999,28.627998962402344,16.144937910935134,24.26212513014965,RightFoot,OpenPlay,BlockedShot,0,0.0932812988758087,0
689363,31188,2026-08-23 15:30:00,Liverpool,Virgil van Dijk,away,8,0.9309999847412108,0.5109999847412109,97.75499839782714,34.74799896240234,7.283512247758106,53.213932909862244,Head,SetPiece,BlockedShot,0,0.0573056153953075,0
689364,31188,2026-08-23 15:30:00,Liverpool,Cody Gakpo,away,8,0.889000015258789,0.6370000076293946,93.34500160217284,43.31600051879883,14.920685417219065,22.18330655825322,LeftFoot,FromCorner,BlockedShot,0,0.0556577555835247,0
689366,31188,2026-08-23 15:30:00,Liverpool,Florian Wirtz,away,17,0.879000015258789,0.6359999847412109,92.29500160217285,43.24799896240234,15.71440323707475,21.712918243251384,LeftFoot,OpenPlay,SavedShot,0,0.0553515143692493,0
689367,31188,2026-08-23 15:30:00,Liverpool,Milos Kerkez,away,17,0.7959999847412109,0.745,83.57999839782714,50.66,27.136176382038197,12.236439564177271,LeftFoot,FromCorner,MissedShots,0,0.0224274657666683,0
689369,31188,2026-08-23 15:30:00,Liverpool,Dominik Szoboszlai,away,25,0.6769999694824219,0.3370000076293945,71.0849967956543,22.91600051879883,35.680281485017,11.14891806667457,RightFoot,DirectFreekick,BlockedShot,0,0.0277287662029266,0
689370,31188,2026-08-23 15:30:00,Liverpool,Cody Gakpo,away,26,0.8030000305175782,0.6819999694824219,84.31500320434571,46.37599792480469,24.10465550616723,14.935547014283893,RightFoot,OpenPlay,BlockedShot,0,0.0271535851061344,0
689371,31188,2026-08-23 15:30:00,Liverpool,Milos Kerkez,away,28,0.7330000305175781,0.6580000305175782,76.9650032043457,44.74400207519531,30.023234767828527,13.012584538073211,LeftFoot,OpenPlay,SavedShot,0,0.0158837977796793,0
689374,31188,2026-08-23 15:30:00,Liverpool,Ryan Gravenberch,away,40,0.7319999694824219,0.5409999847412109,76.8599967956543,36.78799896240234,28.277777822080413,14.680865184856053,RightFoot,OpenPlay,BlockedShot,0,0.0152013404294848,0
689376,31188,2026-08-23 15:30:00,Liverpool,Alexander Isak,away,46,0.988000030517578,0.4620000076293945,103.7400032043457,31.41600051879883,2.8748296025863924,119.08766973088095,Head,FromCorner,BlockedShot,0,0.5037542581558228,1
689377,31188,2026-08-23 15:30:00,Liverpool,Alexander Isak,away,46,0.988000030517578,0.4720000076293945,103.7400032043457,32.096000518798824,2.2831570137582426,131.5794099456733,Head,FromCorner,SavedShot,0,0.7861687541007996,1
689378,31188,2026-08-23 15:30:00,Liverpool,Florian Wirtz,away,46,0.8719999694824219,0.4659999847412109,91.5599967956543,31.687998962402343,13.637413058592724,29.685211288271642,RightFoot,FromCorner,BlockedShot,0,0.0764011815190315,0
689380,31188,2026-08-23 15:30:00,Liverpool,Cody Gakpo,away,52,0.7719999694824219,0.620999984741211,81.0599967956543,42.227998962402346,25.31449624917266,15.605061109432812,RightFoot,OpenPlay,MissedShots,0,0.0242525562644004,0
689381,31188,2026-08-23 15:30:00,Liverpool,Cody Gakpo,away,54,0.71,0.3559999847412109,74.55,24.207998962402343,31.985712190293867,12.448664776742595,RightFoot,OpenPlay,Goal,1,0.0148727931082248,0
689382,31188,2026-08-23 15:30:00,Liverpool,Rio Ngumoha,away,56,0.850999984741211,0.3279999923706054,89.35499839782715,22.303999481201167,19.53362493926137,17.278745276339965,LeftFoot,OpenPlay,BlockedShot,0,0.0507392734289169,0
689383,31188,2026-08-23 15:30:00,Liverpool,Cody Gakpo,away,56,0.870999984741211,0.539000015258789,91.45499839782715,36.65200103759766,13.802180186705431,29.24164629364643,LeftFoot,OpenPlay,BlockedShot,0,0.0838644355535507,0
689384,31188,2026-08-23 15:30:00,Liverpool,Ryan Gravenberch,away,56,0.789000015258789,0.4520000076293945,82.84500160217284,30.73600051879883,22.39414313210053,18.379350956715758,LeftFoot,OpenPlay,BlockedShot,0,0.0404612980782985,0
689386,31188,2026-08-23 15:30:00,Liverpool,Cody Gakpo,away,59,0.77,0.6480000305175782,80.85000000000001,44.06400207519531,26.163077757969056,14.757122254196528,RightFoot,OpenPlay,MissedShots,0,0.0199996493756771,0
689387,31188,2026-08-23 15:30:00,Liverpool,Virgil van Dijk,away,65,0.924000015258789,0.654000015258789,97.02000160217285,44.47200103759766,13.16598572689376,20.06242483765855,RightFoot,SetPiece,SavedShot,0,0.0656249970197677,0
689390,31188,2026-08-23 15:30:00,Liverpool,Alexander Isak,away,68,0.8619999694824219,0.5270000076293946,90.50999679565429,35.83600051879883,14.60585809759148,27.946184358090594,LeftFoot,OpenPlay,MissedShots,0,0.0866192802786827,0
689392,31188,2026-08-23 15:30:00,Liverpool,Víctor Muñoz,away,77,0.904000015258789,0.3070000076293945,94.92000160217285,20.876000518798826,16.548284807881654,15.817439524420692,RightFoot,OpenPlay,BlockedShot,0,0.026911349967122,0
689393,31188,2026-08-23 15:30:00,Liverpool,Dominik Szoboszlai,away,79,0.7230000305175781,0.6140000152587891,75.9150032043457,41.75200103759766,30.100341504543373,13.414973474822034,RightFoot,DirectFreekick,BlockedShot,0,0.0426426418125629,0
689394,31188,2026-08-23 15:30:00,Liverpool,Alexander Isak,away,84,0.8980000305175782,0.519000015258789,94.29000320434571,35.29200103759766,10.787645620990643,37.282108064411666,Head,OpenPlay,SavedShot,0,0.0341177210211753,0
689396,31188,2026-08-23 15:30:00,Liverpool,Víctor Muñoz,away,85,0.914000015258789,0.315,95.97000160217284,21.42,15.485388954261401,16.275542512174923,RightFoot,OpenPlay,BlockedShot,0,0.0824937745928764,0
689398,31188,2026-08-23 15:30:00,Liverpool,Lewis Koumas,away,90,0.9009999847412108,0.76,94.60499839782713,51.68,20.509472404456837,10.583413099929135,LeftFoot,OpenPlay,BlockedShot,0,0.0520099736750125,0
689399,31188,2026-08-23 15:30:00,Liverpool,Jeremie Frimpong,away,91,0.7369999694824219,0.33,77.38499679565429,22.44,29.93696714725832,12.89676779254474,LeftFoot,FromCorner,BlockedShot,0,0.0134936962276697,0
689400,31188,2026-08-23 15:30:00,Liverpool,Dominik Szoboszlai,away,98,0.885,0.5,92.925,34.0,12.075000000000003,33.72469903927551,RightFoot,Penalty,Goal,1,0.7611688375473022,1
689753,31189,2026-08-24 19:00:00,Fulham,Joshua King,home,19,0.7619999694824219,0.3570000076293945,80.0099967956543,24.276000518798824,26.81522750348408,14.532760019934022,RightFoot,OpenPlay,SavedShot,0,0.0221200175583362,0
689754,31189,2026-08-24 19:00:00,Fulham,César Palacios,home,20,0.8109999847412109,0.5259999847412109,85.15499839782714,35.767998962402345,19.92360180593105,20.743426810043058,RightFoot,FromCorner,MissedShots,0,0.03983810916543,0
689755,31189,2026-08-24 19:00:00,Fulham,Sander Berge,home,21,0.830999984741211,0.34,87.25499839782715,23.12,20.814886064091656,17.190513981487904,RightFoot,OpenPlay,BlockedShot,0,0.0369189530611038,0
689756,31189,2026-08-24 19:00:00,Fulham,Joshua King,home,22,0.889000015258789,0.29,93.34500160217284,19.72,18.432508989645267,14.649919891957238,RightFoot,OpenPlay,Goal,1,0.048884131014347,0
689757,31189,2026-08-24 19:00:00,Fulham,César Palacios,home,26,0.9209999847412108,0.5509999847412109,96.70499839782714,37.46799896240234,8.990776850933074,41.998846700785045,RightFoot,OpenPlay,BlockedShot,0,0.1201341897249221,0
689758,31189,2026-08-24 19:00:00,Fulham,Gonzalo García,home,26,0.914000015258789,0.4859999847412109,95.97000160217284,33.047998962402346,9.080042788464603,43.74873732853303,RightFoot,OpenPlay,BlockedShot,0,0.1412597000598907,0
689764,31189,2026-08-24 19:00:00,Fulham,Calvin Bassey,home,38,0.7519999694824219,0.3879999923706054,78.95999679565429,26.383999481201165,27.130890711229497,14.775540614681855,LeftFoot,OpenPlay,BlockedShot,0,0.0178664028644561,0
689770,31189,2026-08-24 19:00:00,Fulham,Timothy Castagne,home,53,0.8880000305175781,0.4329999923706055,93.24000320434571,29.443999481201175,12.611687649204379,30.58269933180513,LeftFoot,OpenPlay,SavedShot,0,0.0721329897642135,0
689771,31189,2026-08-24 19:00:00,Fulham,Gonzalo García,home,53,0.955,0.484000015258789,100.27499999999999,32.912001037597655,4.848645866856916,73.70027446427716,Head,OpenPlay,Goal,1,0.6358720660209656,1
689773,31189,2026-08-24 19:00:00,Fulham,Joshua King,home,71,0.8180000305175781,0.615999984741211,85.8900032043457,41.88799896240235,20.67395717226816,18.66872782346753,RightFoot,OpenPlay,MissedShots,0,0.0477439239621162,0
689774,31189,2026-08-24 19:00:00,Fulham,Antonee Robinson,home,77,0.8080000305175781,0.5679999923706055,84.84000320434569,38.623999481201174,20.683492016652814,19.60073264097692,RightFoot,OpenPlay,MissedShots,0,0.2031559944152832,1
689775,31189,2026-08-24 19:00:00,Fulham,Ryan Sessegnon,home,83,0.953000030517578,0.6880000305175781,100.06500320434569,46.78400207519531,13.703463154681605,11.703115130519226,LeftFoot,OpenPlay,SavedShot,0,0.0380625538527965,0
689776,31189,2026-08-24 19:00:00,Fulham,Gonzalo García,home,92,0.75,0.51,78.75,34.68,26.25880614194027,15.864683466122568,RightFoot,OpenPlay,BlockedShot,0,0.0233231913298368,0
689778,31189,2026-08-24 19:00:00,Fulham,Rodrigo Muniz,home,94,0.7340000152587891,0.5820000076293945,77.07000160217285,39.57600051879883,28.481162060005065,14.373871061795898,RightFoot,OpenPlay,SavedShot,0,0.0156241785734891,0
689747,31189,2026-08-24 19:00:00,Chelsea,João Pedro,away,0,0.8719999694824219,0.3970000076293945,91.5599967956543,26.996000518798827,15.155516977836454,24.458294667581942,RightFoot,OpenPlay,Goal,1,0.4277187585830688,1
689748,31189,2026-08-24 19:00:00,Chelsea,Morgan Rogers,away,3,0.7580000305175781,0.4870000076293945,79.5900032043457,33.11600051879883,25.42536906788032,16.373618938583753,RightFoot,OpenPlay,BlockedShot,0,0.0371079184114933,0
689749,31189,2026-08-24 19:00:00,Chelsea,Reece James,away,3,0.82,0.3940000152587891,86.1,26.792001037597657,20.227833523192576,19.26794046326736,RightFoot,FromCorner,BlockedShot,0,0.0170089080929756,0
689750,31189,2026-08-24 19:00:00,Chelsea,Levi Colwill,away,5,0.8880000305175781,0.7469999694824219,93.24000320434571,50.79599792480469,20.50373309726408,11.942215617187374,LeftFoot,OpenPlay,BlockedShot,0,0.0462870895862579,0
689751,31189,2026-08-24 19:00:00,Chelsea,Cole Palmer,away,7,0.9209999847412108,0.2789999961853027,96.70499839782714,18.971999740600584,17.16530930034642,12.182585177471012,RightFoot,OpenPlay,SavedShot,0,0.0856238976120948,0
689752,31189,2026-08-24 19:00:00,Chelsea,Cole Palmer,away,18,0.855999984741211,0.455,89.87999839782715,30.94,15.426537150304002,26.23493621355806,LeftFoot,OpenPlay,BlockedShot,0,0.1077765673398971,0
689759,31189,2026-08-24 19:00:00,Chelsea,João Pedro,away,29,0.894000015258789,0.4929999923706055,93.87000160217285,33.52399948120117,11.1401723877834,36.3499184753459,RightFoot,OpenPlay,MissedShots,0,0.1026612669229507,0
689760,31189,2026-08-24 19:00:00,Chelsea,Morgan Rogers,away,32,0.8030000305175782,0.5459999847412109,84.31500320434571,37.127998962402344,20.92016897505893,19.641068333080593,RightFoot,OpenPlay,BlockedShot,0,0.0740267634391784,0
689761,31189,2026-08-24 19:00:00,Chelsea,Reece James,away,32,0.84,0.3579999923706055,88.2,24.343999481201173,19.377263635999874,18.75928897514278,LeftFoot,OpenPlay,SavedShot,0,0.0660815238952636,0
689762,31189,2026-08-24 19:00:00,Chelsea,Jorrel Hato,away,35,0.915,0.6170000076293946,96.075,41.95600051879883,11.956319218519017,26.760016980347974,Head,FromCorner,BlockedShot,0,0.0349031090736389,0
689763,31189,2026-08-24 19:00:00,Chelsea,Romeo Lavia,away,35,0.9540000152587892,0.5409999847412109,100.17000160217286,36.78799896240234,5.576900818319191,63.39810452164364,RightFoot,FromCorner,SavedShot,0,0.5850690603256226,1
689765,31189,2026-08-24 19:00:00,Chelsea,Morgan Rogers,away,40,0.9109999847412108,0.5470000076293945,95.65499839782713,37.196000518798826,9.876409988491561,39.10831899887174,RightFoot,OpenPlay,Goal,1,0.4455546438694,1
689766,31189,2026-08-24 19:00:00,Chelsea,Cole Palmer,away,43,0.8,0.325,84.0,22.1,24.137315509393332,15.112587772466883,LeftFoot,OpenPlay,MissedShots,0,0.0282382406294345,0
689767,31189,2026-08-24 19:00:00,Chelsea,João Pedro,away,46,0.8980000305175782,0.634000015258789,94.29000320434571,43.11200103759765,14.06174222036892,23.03969487046014,LeftFoot,OpenPlay,BlockedShot,0,0.1059963330626487,0
689768,31189,2026-08-24 19:00:00,Chelsea,Cole Palmer,away,47,0.8819999694824219,0.3229999923706054,92.6099967956543,21.963999481201167,17.27360668454109,17.65355062170539,LeftFoot,OpenPlay,MissedShots,0,0.0705757662653923,0
689769,31189,2026-08-24 19:00:00,Chelsea,Cole Palmer,away,48,0.9690000152587892,0.65,101.74500160217286,44.2,10.706774237362872,13.243495850273273,LeftFoot,OpenPlay,Goal,1,0.280918151140213,1
689772,31189,2026-08-24 19:00:00,Chelsea,João Pedro,away,62,0.764000015258789,0.5070000076293946,80.22000160217284,34.47600051879883,24.784569737847242,16.79767831423086,RightFoot,OpenPlay,MissedShots,0,0.0382880605757236,0
689777,31189,2026-08-24 19:00:00,Chelsea,Pedro Neto,away,93,0.968000030517578,0.3039999961853027,101.64000320434569,20.671999740600583,13.745005252140071,7.976345054447776,LeftFoot,OpenPlay,MissedShots,0,0.0553183108568191,0
690072,31190,2026-08-28 19:00:00,Crystal Palace,Eddie Nketiah,home,1,0.935,0.6569999694824219,98.17500000000001,44.67599792480469,12.67113083708135,18.75148267991411,LeftFoot,OpenPlay,MissedShots,0,0.0647137761116027,0
690073,31190,2026-08-28 19:00:00,Crystal Palace,Daichi Kamada,home,2,0.8590000152587891,0.685,90.19500160217285,46.580000000000005,19.42792777317397,16.577584246836896,RightFoot,FromCorner,BlockedShot,0,0.0434533543884754,0
690074,31190,2026-08-28 19:00:00,Crystal Palace,Tyrick Mitchell,home,4,0.749000015258789,0.4979999923706055,78.64500160217284,33.863999481201176,26.355349299346912,15.812141098929656,LeftFoot,OpenPlay,MissedShots,0,0.0119455559179186,0
690083,31190,2026-08-28 19:00:00,Crystal Palace,Jørgen Strand Larsen,home,32,0.875,0.4470000076293945,91.875,30.39600051879883,13.610820594677541,29.20669156459771,Head,SetPiece,MissedShots,0,0.0409182831645011,0
